 ID       ,, Summary                                                       ,, Category                      ,, Status    ,, Resolution           ,, Severity      ,, Priority  ,, Assignee              ,, Opened               ,, Changed              ,, Found In                                      ,, Fix By                                                        ,, Bug Type       ,, Build      ,, Branch                                    ,, Reopened  ,, Regression  ,, Resolved             ,, Closed               
 2159903 ,, Witness traffic configuration is not validated before bu...  ,, Configuration                ,, closed   ,, not a bug           ,, critical     ,, P1       ,, dongjing             ,, 2018-07-15 01:02:49 ,, 2018-10-29 11:31:48 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9146727   ,, vxrail47000                              ,, 0        ,, ---        ,, 2018-07-16 14:44:43 ,, 2018-07-16 14:45:21 
 2160122 ,, Button Cancel upload does not work on chrome 67              ,, Life Cycle Management        ,, closed   ,, duplicate           ,, critical     ,, P0       ,, cathyw               ,, 2018-07-15 16:45:20 ,, 2018-08-12 01:22:55 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,, 9098748   ,, vxrail45300                              ,, 0        ,, Yes        ,, 2018-07-16 11:49:43 ,, 2018-08-03 13:07:24 
 2160277 ,, [need info][ST] Nic profile selection is missing on syst...  ,, Configuration                ,, closed   ,, duplicate           ,, minor        ,, P2       ,, smunot               ,, 2018-07-16 00:21:15 ,, 2018-10-15 18:44:26 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 8972233   ,, vxrail47000                              ,, 0        ,, Yes        ,, 2018-08-30 16:24:42 ,, 2018-10-15 18:44:25 
 2160338 ,, [FT][upgrade] Dry run pre-check failed on VMware vCenter...  ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P0       ,, krock                ,, 2018-07-16 01:26:32 ,, 2018-08-19 20:03:05 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Task          ,, 9157624   ,, nsx-flash                                ,, 0        ,, ---        ,, 2018-08-17 03:10:00 ,, 2018-08-19 20:03:05 
 2160368 ,, Need include PSNT in REST API `GET /support/service-requ...  ,, Management                   ,, resolved ,, fixed               ,, serious      ,, P2       ,, llvjia               ,, 2018-07-16 02:01:37 ,, 2018-08-03 08:06:15 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Task          ,,           ,,                                          ,, 0        ,, ---        ,, 2018-07-17 20:16:38 ,,                     
 2160648 ,, [2 node ROBO][Initial Config][Post Build] Host health Er...  ,, Configuration                ,, closed   ,, not a bug           ,, critical     ,, P1       ,, dongjing             ,, 2018-07-16 09:27:26 ,, 2019-01-20 01:25:18 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9157677   ,, vxrail47000                              ,, 0        ,, ---        ,, 2018-07-25 11:16:59 ,, 2018-09-04 14:52:40 
 2160653 ,, While bundle upload discovered multiple typeError errors...  ,, Life Cycle Management        ,, closed   ,, fixed               ,, critical     ,, P1       ,, qiaochuw             ,, 2018-07-16 09:34:24 ,, 2018-08-12 10:12:22 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.5.300 , MARVIN VxRail_4.5.400 , MARVIN VxRail_4.7.000 ,, Defect        ,, 9146727   ,, vxrail47000                              ,, 1        ,, Unknown    ,, 2018-08-09 16:28:12 ,, 2018-08-12 10:12:22 
 2160677 ,, [2 node ROBO][Database] witness ip/netmask/gateway isn't...  ,, Configuration                ,, closed   ,, fixed               ,, critical     ,, P1       ,, dongjing             ,, 2018-07-16 10:12:25 ,, 2019-01-20 01:25:18 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9157677   ,, vxrail47000                              ,, 0        ,, ---        ,, 2018-07-25 21:42:12 ,, 2018-09-04 14:43:40 
 2160847 ,, Implement Witness Traffic Validation for 2-Node ROBO         ,, Configuration                ,, closed   ,, fixed               ,, critical     ,, P1       ,, vxrail-guru          ,, 2018-07-16 14:40:54 ,, 2019-01-20 01:25:18 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Feature       ,,           ,,                                          ,, 0        ,, ---        ,, 2018-08-17 15:22:17 ,, 2018-09-17 15:55:30 
 2161020 ,, [2 node ROBO][day2 upgrade] Pre-checking report wrong er...  ,, Life Cycle Management        ,, closed   ,, fixed               ,, critical     ,, P1       ,, dongjing             ,, 2018-07-16 21:53:25 ,, 2019-01-20 01:25:19 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,,           ,,                                          ,, 0        ,, ---        ,, 2018-08-03 14:39:08 ,, 2018-09-04 14:49:55 
 2161032 ,, [LCM upgrade] Upload progress stuck at "reset database t...  ,, Life Cycle Management        ,, closed   ,, wont fix            ,, critical     ,, P1       ,, nvankayalahar        ,, 2018-07-16 22:05:25 ,, 2018-09-19 10:31:43 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9157678   ,, munich                                   ,, 1        ,, ---        ,, 2018-08-07 17:27:40 ,, 2018-09-19 10:31:42 
 2161263 ,, [Upgrade]The upgrade time is longer when vxrail 4.0.301 ...  ,, Life Cycle Management        ,, closed   ,, not a bug           ,, critical     ,, P2       ,, zheh                 ,, 2018-07-17 03:03:06 ,, 2018-10-16 21:15:07 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,, 9151190   ,, vxrail45300                              ,, 0        ,, ---        ,, 2018-08-15 19:38:33 ,, 2018-10-16 21:15:07 
 2161659 ,, [API] vcsa_root_user and psc_root_user json parameters t...  ,, Life Cycle Management        ,, closed   ,, duplicate           ,, serious      ,, P1       ,, babuj                ,, 2018-07-17 13:21:16 ,, 2018-10-29 11:32:57 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,, 9177269   ,, vxrail45215                              ,, 0        ,, ---        ,, 2018-08-03 15:21:24 ,, 2018-08-06 15:55:09 
 2161851 ,, [Multi Node Expansion] Validation fails due to "An inval...  ,, Configuration                ,, closed   ,, fixed               ,, critical     ,, P0       ,, hcasaletto           ,, 2018-07-17 19:01:34 ,, 2019-03-24 01:22:39 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9177253   ,, vxrail47000                              ,, 0        ,, Yes        ,, 2018-07-18 19:31:41 ,, 2018-08-16 13:14:23 
 2161866 ,, [clone from 2072486]: Tracking LCM failure after Oracle ...  ,, Life Cycle Management        ,, closed   ,, fixed               ,, serious      ,, P2       ,, nvankayalahar        ,, 2018-07-17 19:37:00 ,, 2018-08-03 09:33:37 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.400 Development                            ,, Defect        ,,           ,,                                          ,, 1        ,, No         ,, 2018-08-02 18:57:30 ,, 2018-08-03 09:33:37 
 2162008 ,, It shows error after uncheck "Join External ESRS" when e...  ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P1       ,, jinlongy             ,, 2018-07-17 23:29:36 ,, 2018-10-23 19:37:38 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.0.600 , MARVIN VxRail_4.7.000 , MARVIN VxRail_4.5.400 , MARVIN VxRail_4.5.300 Development,, Defect        ,, 9151190   ,, vxrail45300                              ,, 0        ,, Yes        ,, 2018-09-03 02:37:09 ,, 2018-09-03 22:55:20 
 2162016 ,, [FT][NodeExpansion]Validate fail for invalid witness IP ...  ,, Management                   ,, closed   ,, duplicate           ,, serious      ,, P0       ,, dongjing             ,, 2018-07-17 23:38:57 ,, 2018-07-20 00:35:09 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9167483   ,, vxrail47000                              ,, 0        ,, ---        ,, 2018-07-18 12:07:53 ,, 2018-07-20 00:35:09 
 2162120 ,, IDRAC event intergration to VxM enhancement                  ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P1       ,, shengy               ,, 2018-07-18 01:16:52 ,, 2018-09-10 19:35:51 ,, MARVIN VxRail_4.5.300                        ,, MARVIN VxRail_4.5.300                                        ,, Task          ,,           ,,                                          ,, 0        ,, ---        ,, 2018-08-15 01:07:59 ,, 2018-09-10 19:35:51 
 2162148 ,, [ST] No esxi component showed on UI after finish uploadi...  ,, Life Cycle Management        ,, closed   ,, wont fix            ,, critical     ,, P1       ,, zheh                 ,, 2018-07-18 01:46:12 ,, 2018-09-19 20:09:38 ,, MARVIN VxRail_4.5.300                        ,, MARVIN VxRail_4.5.300                                        ,, Defect        ,, 8972253   ,, vxrail45400                              ,, 0        ,, ---        ,, 2018-07-19 01:26:54 ,, 2018-09-19 20:09:38 
 2162430 ,, [4.5.300-4.7.000] Btns Cancel and Resume appears visible...  ,, Life Cycle Management        ,, closed   ,, unable to duplicate ,, critical     ,, P2       ,, dongjing             ,, 2018-07-18 08:05:17 ,, 2018-09-06 14:56:48 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.7.100 , MARVIN VxRail_4.5.300 Development    ,, Defect        ,, 9177253   ,, vxrail47000                              ,, 1        ,, Yes        ,, 2018-09-04 13:56:53 ,, 2018-09-06 14:56:36 
 2162442 ,, Uploading bundle stuck at 65%                                ,, Life Cycle Management        ,, closed   ,, fixed               ,, critical     ,, P1       ,, cathyw               ,, 2018-07-18 08:26:58 ,, 2018-08-12 10:24:38 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,, 9177269   ,, vxrail45300                              ,, 1        ,, Yes        ,, 2018-08-12 10:23:54 ,, 2018-08-12 10:24:38 
 2162468 ,, [FR]Selected bundle filename has to stay visible from th...  ,, Life Cycle Management        ,, closed   ,, fixed               ,, critical     ,, P1       ,, jinlongy             ,, 2018-07-18 09:07:00 ,, 2018-08-31 12:33:19 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.7.000 , MARVIN VxRail_4.5.300 Development, MARVIN VxRail_4.5.400 ,, Feature       ,,           ,,                                          ,, 0        ,, ---        ,, 2018-08-12 20:41:45 ,, 2018-08-31 12:33:19 
 2162605 ,, [Upgrade][API] The upgrade progress should show an aggre...  ,, Life Cycle Management        ,, closed   ,, fixed               ,, serious      ,, P1       ,, nvankayalahar        ,, 2018-07-18 13:37:42 ,, 2018-08-03 09:34:45 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development, MARVIN VxRail_4.7.000     ,, Defect        ,,           ,,                                          ,, 0        ,, No         ,, 2018-07-24 17:44:14 ,, 2018-08-03 09:34:45 
 2162610 ,, [4.7.000 -> 4.7.000][LCM upgrade][Restful API] Upgrade s...  ,, Life Cycle Management        ,, closed   ,, duplicate           ,, critical     ,, P0       ,, nvankayalahar        ,, 2018-07-18 13:44:23 ,, 2018-09-14 11:03:39 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9157677   ,, vxrail47000                              ,, 0        ,, ---        ,, 2018-07-18 16:22:00 ,, 2018-09-14 11:03:39 
 2162698 ,, [API] [Test Blocker] Post request to rest/vxm/v1/lcm/upg...  ,, Life Cycle Management        ,, closed   ,, fixed               ,, catastrophic ,, P0       ,, yxi                  ,, 2018-07-18 16:00:00 ,, 2018-10-29 11:32:58 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,,           ,,                                          ,, 0        ,, ---        ,, 2018-07-19 10:17:37 ,, 2018-07-26 14:48:19 
 2162723 ,, [4.7.000 > 4.7.100][TESTBLOCKER] VxM UI is not available...  ,, Life Cycle Management        ,, closed   ,, duplicate           ,, critical     ,, P0       ,, billyl               ,, 2018-07-18 16:57:44 ,, 2019-03-24 01:22:39 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.100 , MARVIN VxRail_4.7.100 Development, MARVIN VxRail_4.7.000 ,, Defect        ,, 9177253   ,, vxrail47000                              ,, 0        ,, Yes        ,, 2018-07-25 11:30:24 ,, 2018-08-16 13:13:14 
 2162754 ,, [LCM]During Upgrade from 4.5.300 to 4.7.000, when clicke...  ,, Life Cycle Management        ,, closed   ,, fixed               ,, critical     ,, P0       ,, nvankayalahar        ,, 2018-07-18 18:19:10 ,, 2018-10-29 11:33:00 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,,           ,,                                          ,, 0        ,, ---        ,, 2018-07-19 16:00:17 ,, 2018-08-06 14:36:06 
 2162882 ,, [2 node ROBO][node replacement] VLAN validation failed w...  ,, Life Cycle Management        ,, closed   ,, fixed               ,, critical     ,, P1       ,, hcasaletto           ,, 2018-07-18 23:12:30 ,, 2019-01-20 01:25:19 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9192875   ,, vxrail47000                              ,, 1        ,, ---        ,, 2018-07-30 22:40:04 ,, 2018-07-30 22:40:24 
 2162905 ,, Failed to upgrade from 4.0.132 to 4.0.510 with error mes...  ,, Life Cycle Management        ,, closed   ,, unable to duplicate ,, critical     ,, P1       ,, charliec             ,, 2018-07-18 23:41:47 ,, 2018-07-24 04:15:22 ,, MARVIN VxRail_4.0.510                        ,, MARVIN VxRail_4.0.510                                        ,, Defect        ,, 9194993   ,, vxrail40510                              ,, 0        ,, No         ,, 2018-07-19 02:19:47 ,, 2018-07-24 04:15:21 
 2162967 ,, [FT][DELL TOR Switch]Validate fail on C6420 with managem...  ,, Management                   ,, closed   ,, fixed               ,, serious      ,, P0       ,, ericy                ,, 2018-07-19 00:55:05 ,, 2018-07-29 20:42:26 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9192876   ,, vshield-cypher                           ,, 0        ,, ---        ,, 2018-07-24 11:54:48 ,, 2018-07-29 20:42:25 
 2163040 ,, [External ESRS][Tracking][ST]Username invalid reported w...  ,, Configuration                ,, new      ,,                     ,, serious      ,, P1       ,, avenz                ,, 2018-07-19 02:00:53 ,, 2019-02-23 01:38:13 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.400 Development                            ,, Defect        ,, 8972253   ,, vxrail45400                              ,, 0        ,, No         ,,                     ,,                     
 2163055 ,, [NeedInfo][FT] [firstrun] first run fail at task 52 with...  ,, Configuration                ,, closed   ,, duplicate           ,, critical     ,, P0       ,, vsan-mgmt-nanny      ,, 2018-07-19 02:22:04 ,, 2018-09-06 00:26:17 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9192875   ,, vxrail47000                              ,, 1        ,, ---        ,, 2018-08-08 04:51:27 ,, 2018-09-06 00:26:17 
 2163058 ,, [FT][Telemetry] configure telemetry to light and advance...  ,, Configuration                ,, closed   ,, fixed               ,, critical     ,, P1       ,, vxrail-guru          ,, 2018-07-19 02:30:21 ,, 2019-02-10 01:22:47 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9146727   ,, vxrail47000                              ,, 0        ,, ---        ,, 2018-07-26 19:05:48 ,, 2018-08-20 20:34:16 
 2163149 ,, [ST] Telemetry function doesn't work when ESRS VE MFT ru...  ,, Management                   ,, closed   ,, wont fix            ,, critical     ,, P1       ,, binbinw              ,, 2018-07-19 03:55:07 ,, 2018-11-15 01:35:29 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.100                                        ,, Defect        ,, 8972233   ,, nsx-equinox                              ,, 0        ,, ---        ,, 2018-11-15 01:26:25 ,, 2018-11-15 01:35:29 
 2163172 ,, [AT][Upgrade]"Not enough free disk space for upgrade.”when ,, Management                   ,, resolved ,, fixed               ,, critical     ,, P1       ,, kzheng               ,, 2018-07-19 04:07:05 ,, 2019-02-18 22:40:40 ,, MARVIN VxRail_4.0.510                        ,, MARVIN VxRail_4.0.600                                        ,, Defect        ,, 9213656   ,, vxrail45300                              ,, 0        ,, ---        ,, 2018-09-18 23:55:47 ,,                     
 2163179 ,, [ST] Failed to shut down cluster from VxManager on pre-c...  ,, Management                   ,, closed   ,, user error          ,, critical     ,, P1       ,, liushawn             ,, 2018-07-19 04:17:46 ,, 2019-02-24 01:22:47 ,, MARVIN VxRail_4.5.300                        ,, MARVIN VxRail_4.5.300                                        ,, Defect        ,, 8972253   ,, vxrail45400                              ,, 0        ,, ---        ,, 2018-07-20 03:11:22 ,, 2018-09-20 00:05:19 
 2163532 ,, [Security] Root login over SSH is enabled by default         ,, Configuration                ,, closed   ,, fixed               ,, critical     ,, P1       ,, billyl               ,, 2018-07-19 15:11:51 ,, 2018-10-29 11:33:02 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.7.000 , MARVIN VxRail_4.5.400 , MARVIN VxRail_4.5.300 Development, MARVIN VxRail_4.7.100 ,, Defect        ,,           ,,                                          ,, 0        ,, ---        ,, 2018-07-24 01:42:47 ,, 2018-07-26 14:47:36 
 2163552 ,, Upgrade bundle is behind recommended ESXi and VC releases    ,, Life Cycle Management        ,, closed   ,, fixed               ,, critical     ,, P1       ,, krock                ,, 2018-07-19 15:41:02 ,, 2018-10-29 11:31:48 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9220586   ,, vxrail47000                              ,, 0        ,, ---        ,, 2018-08-05 20:21:41 ,, 2018-08-23 10:45:42 
 2163570 ,, [4.7.000 -> 4.7.000] LCM upgrade via mystic UI failed at...  ,, Life Cycle Management        ,, closed   ,, fixed               ,, critical     ,, P1       ,, caob                 ,, 2018-07-19 16:18:30 ,, 2018-09-19 10:30:56 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9208009   ,, vxrail47000                              ,, 0        ,, ---        ,, 2018-08-15 01:29:40 ,, 2018-09-19 10:30:56 
 2163599 ,, [LCM] Api request status should not have all the compone...  ,, Life Cycle Management        ,, closed   ,, fixed               ,, serious      ,, P1       ,, babuj                ,, 2018-07-19 17:44:51 ,, 2018-10-29 11:33:04 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,,           ,,                                          ,, 0        ,, ---        ,, 2018-08-16 11:47:27 ,, 2018-08-16 14:28:46 
 2163630 ,, API] API request Status component list  should be consis...  ,, Life Cycle Management        ,, closed   ,, not a bug           ,, critical     ,, P1       ,, babuj                ,, 2018-07-19 18:57:55 ,, 2018-10-29 11:33:05 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,,           ,,                                          ,, 0        ,, ---        ,, 2018-08-03 15:37:00 ,, 2018-08-06 15:57:45 
 2163633 ,, [API] Request  status upgrade error history reported nul...  ,, Life Cycle Management        ,, closed   ,, fixed               ,, critical     ,, P1       ,, babuj                ,, 2018-07-19 19:05:44 ,, 2018-10-29 11:33:07 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,, 9220991   ,, vxrail45300                              ,, 0        ,, ---        ,, 2018-08-16 11:46:32 ,, 2018-08-23 15:46:03 
 2163643 ,, https://bugzilla.eng.vmware.com/show_bug.cgi?id=2204047      ,, Management                   ,, closed   ,, not a bug           ,, critical     ,, P1       ,, harveyw              ,, 2018-07-19 19:17:22 ,, 2018-10-22 10:20:50 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.100                                        ,, Defect        ,, 8972233   ,, nsx-equinox                              ,, 0        ,, ---        ,, 2018-10-19 00:53:56 ,, 2018-10-22 01:51:43 
 2163661 ,, [FT][upgrade] the UI show 404 error when upgrade from 4....  ,, Configuration                ,, closed   ,, duplicate           ,, critical     ,, P1       ,, billyl               ,, 2018-07-19 19:54:13 ,, 2018-08-23 20:39:27 ,, MARVIN VxRail_4.7.100                        ,, MARVIN VxRail_4.7.100                                        ,, Defect        ,, 9208034   ,, master                                   ,, 0        ,, Yes        ,, 2018-07-25 11:25:56 ,, 2018-08-23 20:39:27 
 2163694 ,, [AT] Vxrail manager UI shutdown cluster but all nodes st...  ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P0       ,, billyl               ,, 2018-07-19 21:07:02 ,, 2018-09-11 02:56:10 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000 , MARVIN VxRail_4.7.100 , MARVIN VxRail_4.5.400 , MARVIN VxRail_4.5.300 ,, Defect        ,, 9220586   ,, 4.7.000                                  ,, 0        ,, ---        ,, 2018-07-30 01:16:28 ,, 2018-09-11 02:56:09 
 2163737 ,, ESRS Failed to send connect home after service runjars r...  ,, Management                   ,, closed   ,, not a bug           ,, serious      ,, P2       ,, shaohuay             ,, 2018-07-19 22:36:54 ,, 2018-09-26 03:03:59 ,, MARVIN VxRail_4.5.300                        ,, MARVIN VxRail_4.5.300                                        ,, Defect        ,, 9220991   ,, vxrail45300                              ,, 0        ,, ---        ,, 2018-08-16 00:19:37 ,, 2018-09-26 03:03:59 
 2163738 ,, [2 node ROBO] Investigate why SSH is not turn off after ...  ,, Configuration                ,, closed   ,, fixed               ,, critical     ,, P1       ,, dongjing             ,, 2018-07-19 22:37:13 ,, 2019-01-20 01:25:19 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9292134   ,, vxrail47000                              ,, 0        ,, ---        ,, 2018-08-03 13:05:26 ,, 2018-09-04 14:43:01 
 2163744 ,, [2 node ROBO]vmking doesn't function as expected for vmk...  ,, Configuration                ,, closed   ,, wont fix            ,, critical     ,, P0       ,, vxrail-guru          ,, 2018-07-19 22:49:35 ,, 2019-01-20 01:25:19 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,,           ,,                                          ,, 0        ,, ---        ,, 2018-07-24 11:05:58 ,, 2018-09-04 14:54:29 
 2163747 ,, [Unsupported VC / VxRail 4.5.300] Validation must fail a...  ,, Configuration                ,, closed   ,, wont fix            ,, serious      ,, P1       ,, liuy1                ,, 2018-07-19 22:50:26 ,, 2019-03-24 01:22:39 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,, 9220991   ,, vxrail45300                              ,, 0        ,, Unknown    ,, 2018-08-13 15:20:04 ,, 2018-08-23 16:26:55 
 2163753 ,, [2 node ROBO][node replacement] Virtual SAN Health Alarm...  ,, Life Cycle Management        ,, closed   ,, not a bug           ,, critical     ,, P1       ,, hcasaletto           ,, 2018-07-19 22:58:34 ,, 2019-01-20 01:25:19 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9208009   ,, vxrail47000                              ,, 0        ,, ---        ,, 2018-08-12 11:36:23 ,, 2018-09-04 14:56:57 
 2163757 ,, [Unsupported VC / VxRail 4.5.300] Validation fail but re...  ,, Configuration                ,, closed   ,, wont fix            ,, critical     ,, P1       ,, liuy1                ,, 2018-07-19 23:06:47 ,, 2019-03-24 01:22:39 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,, 9220991   ,, vxrail45300                              ,, 0        ,, ---        ,, 2018-08-13 15:21:51 ,, 2018-08-23 16:28:58 
 2163792 ,, [API Test]The response of node remove API just contain t...  ,, Configuration                ,, closed   ,, fixed               ,, critical     ,, P2       ,, liushawn             ,, 2018-07-19 23:55:23 ,, 2019-01-27 01:20:39 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,,           ,,                                          ,, 0        ,, ---        ,, 2018-07-24 19:24:22 ,, 2018-08-02 02:46:55 
 2163846 ,, VxRail will not logout when session timeout                  ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P1       ,, jinlongy             ,, 2018-07-20 00:47:49 ,, 2018-08-08 01:03:24 ,, MARVIN VxRail_4.7.100                        ,, MARVIN VxRail_4.5.300 , MARVIN VxRail_4.7.000 , MARVIN VxRail_4.5.400 ,, Defect        ,, 9146705   ,, nsx-equinox                              ,, 0        ,, Yes        ,, 2018-07-25 19:53:22 ,, 2018-08-08 01:03:24 
 2163893 ,, [ST] Error info isn't friendly when node expansion faile...  ,, Management                   ,, closed   ,, duplicate           ,, serious      ,, P2       ,, billyl               ,, 2018-07-20 01:56:42 ,, 2018-08-29 20:45:58 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 8972233   ,, nsx-equinox                              ,, 0        ,, No         ,, 2018-07-31 00:52:28 ,, 2018-08-29 20:45:58 
 2163978 ,, [AT] [Upgrade] BIOS bundle version: DVCVersionInfo {vers...  ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P1       ,, aimeec               ,, 2018-07-20 03:37:11 ,, 2019-02-22 00:51:03 ,, MARVIN VxRail_4.5.300                        ,, MARVIN VxRail_4.5.300                                        ,, Defect        ,, 9220991   ,, vxrail45300                              ,, 0        ,, ---        ,, 2018-08-16 23:42:29 ,, 2018-09-14 01:46:48 
 2164298 ,, [API] Trim the values i.e remove leading and trailing wh...  ,, Life Cycle Management        ,, closed   ,, wont fix            ,, serious      ,, P2       ,, nvankayalahar        ,, 2018-07-20 12:16:09 ,, 2018-10-29 11:33:09 ,, MARVIN VxRail_4.5.300 Development            ,, MARVIN VxRail_4.5.300 Development                            ,, Defect        ,,           ,,                                          ,, 0        ,, ---        ,, 2018-08-13 15:27:58 ,, 2018-08-16 14:27:07 
 2164432 ,, [4.5.215 > 4.5.300][VxM][PSQLException] marvin.log conta...  ,, Life Cycle Management        ,, closed   ,, wont fix            ,, critical     ,, P1       ,, smunot               ,, 2018-07-20 16:06:04 ,, 2019-03-10 01:20:24 ,, MARVIN VxRail_4.5.300                        ,, MARVIN VxRail_4.5.300                                        ,, Defect        ,, 9226547   ,, vxrail45300                              ,, 1        ,, ---        ,, 2018-08-06 13:56:24 ,, 2018-08-08 17:00:01 
 2164771 ,, ESRS dial home with the wrong device type "VSPEXBLUE".       ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P1       ,, xiangh               ,, 2018-07-22 20:14:12 ,, 2019-03-17 01:28:00 ,, MARVIN VxRail_4.5.200                        ,, MARVIN VxRail_4.5.300 , MARVIN VxRail_4.7.000                ,, Defect        ,, 7769313   ,, munich                                   ,, 0        ,, Yes        ,, 2018-07-30 19:23:42 ,, 2018-09-11 19:38:18 
 2164772 ,, ESRS dial home with the wrong device type "VSPEXBLUE".       ,, Management                   ,, closed   ,, fixed               ,, critical     ,, P1       ,, xiangh               ,, 2018-07-22 20:15:17 ,, 2019-03-17 01:28:00 ,, MARVIN VxRail_4.5.200                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 7769313   ,, munich                                   ,, 2        ,, ---        ,, 2018-08-16 00:16:04 ,, 2018-08-16 00:37:43 
 2164896 ,, [FT][2-Node ROBO]can find 3 or 4 nodes after select 2-No...  ,, Feature Requests             ,, closed   ,, not a bug           ,, critical     ,, P1       ,, dongjing             ,, 2018-07-22 23:32:32 ,, 2018-08-13 00:44:22 ,, MARVIN VxRail_4.7.000                        ,, MARVIN VxRail_4.7.000                                        ,, Defect        ,, 9233566   ,, vxrail47000                              ,, 0        ,, ---        ,, 2018-07-23 13:16:18 ,, 2018-08-13 00:44:22 
